GEOID,NAME,estimate_CROWD,estimate_MUNIT,estimate_LIMENG,estimate_MINRTY,estimate_SNGPNT,estimate_NOHSDP,estimate_AGE17,estimate_P_LIMENG,estimate_POV,estimate_PCI,estimate_GROUPQ,estimate_AGE65,estimate_P_AGE65,estimate_UNINSUR,estimate_P_UNINSUR,estimate_P_POV,estimate_HH,estimate_HU,estimate_P_NOVEH,estimate_P_DISABL,estimate_P_UNEMP,estimate_UNEMP,estimate_DISABL,estimate_MOBILE,estimate_NOVEH,estimate_P_CROWD,estimate_TOTPOP,moe_CROWD,moe_MUNIT,moe_LIMENG,moe_MINRTY,moe_SNGPNT,moe_NOHSDP,moe_AGE17,moe_P_LIMENG,moe_POV,moe_PCI,moe_GROUPQ,moe_AGE65,moe_P_AGE65,moe_UNINSUR,moe_P_UNINSUR,moe_P_POV,moe_HH,moe_HU,moe_P_NOVEH,moe_P_DISABL,moe_P_UNEMP,moe_UNEMP,moe_DISABL,moe_MOBILE,moe_NOVEH,moe_P_CROWD,moe_TOTPOP,estimate_PAGE17,moe_PAGE17,estimate_PSNGPNT,moe_PSNGPNT,estimate_PMINRTY,moe_PMINRTY,estimate_PLIMENG,moe_PLIMENG,estimate_PMUNIT,moe_PMUNIT,estimate_PCROWD,moe_PCROWD,estimate_PGROUPQ,moe_PGROUPQ,estimate_PLPOV,estimate_PLUNEMP,estimate_PLPCI,estimate_PLNOHSDP,SPL_THEME1,RPL_THEME1,estimate_PLAGE65,estimate_PLAGE17,estimate_PLDISABL,estimate_PLSNGPNT,SPL_THEME2,RPL_THEME2,estimate_PLMINRTY,estimate_PLLIMENG,SPL_THEME3,RPL_THEME3,estimate_PLMUNIT,estimate_PLMOBILE,estimate_PLCROWD,estimate_PLNOVEH,estimate_PLGROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES
42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",3482,7329,9045,86881,6938,17123,50492,267998,35303,35832,16435,52758,18.7,20715,7.5,13.3,105317,121095,4.3,11.5,4.6,6175,31615,9630,4557,105317,281455,413.26625799839985,604.6023486557094,905.7886066848048,NA,704.8723288653059,949,NA,138,1956,718,898,76,0.1,1592,0.6,0.7,1020,364,0.4,0.4,0.5,659,1212,598,435,1020,-555555555,17.939635110408414,NA,6.58773037591272,0.6662383153615135,30.86852249915617,NA,3.3750251867551246,0.33797887751460215,6.052273008794748,0.49894780950108053,3.3062088741608666,0.3910935699791825,5.8392993551367,NA,0.3455,0.1954,0.8895,0.4948,1.9251999999999998,0.411,0.8201,0.05236,0.2016,0.07068,1.14474,0.1073,0.5942,0.7532,1.3474,0.7277,0.2648,0.5938,0.5553,0.05913,0.8979,2.37093,0.4267,6.788269999999999,0.322
42100,"Santa Cruz-Watsonville, CA Metro Area",7034,9105,20226,116225,6797,24323,53761,259230,37429,39001,12684,41001,15,17004,6.2,14.3,95756,105894,5.5,11.1,6.3,9027,30314,6053,5234,95756,273765,617.5370434233075,736.8921223625613,1162.011187553717,NA,657.4169149025602,1083,87,111,2518,781,638,116,0.1,1473,0.5,1,961,261,0.6,0.5,0.6,824,1275,410,577,961,-555555555,19.637645425821415,NA,7.098249718033335,0.6828484429215123,42.454294741840634,NA,7.802337692396713,0.4482424537790054,8.598220862371805,0.6955543542541835,7.3457537908851664,0.6406793658150873,4.633170785162457,NA,0.4581,0.617,0.9486,0.5838,2.6075,0.8822,0.4087,0.144,0.1571,0.1204,0.8301999999999999,0.06021,0.7644,0.8997,1.6641,0.8743,0.509,0.401,0.5167,0.2545,0.8194,2.5006,0.4869,7.602399999999999,0.5
42140,"Santa Fe, NM Metro Area",1782,4687,7613,85290,5308,12151,28007,142248,18675,37080,2939,32763,22,18046,12.3,12.8,61972,72928,3.6,12.9,4.5,3303,18933,10109,2224,61972,148917,312.18103722039234,367.8695420933894,850.75260798895,NA,490.02550954006466,728,NA,55,1438,759,334,49,0.1,1343,0.9,1,637,217,0.4,0.6,0.5,350,831,465,264,637,-555555555,18.80712074511305,NA,8.565158458658749,0.7858043055150039,57.273514776687684,NA,5.351920589393173,0.598073446167108,6.426886792452831,0.5040657721424775,2.8754921577486607,0.5028774482332717,1.9735825997031904,NA,0.3089,0.1722,0.9203,0.3429,1.7443,0.3089,0.9383,0.08639,0.3717,0.3848,1.78119,0.3482,0.9188,0.8586,1.7774,0.9188,0.3162,0.6144,0.3419,0.01542,0.3063,1.59422,0.1309,6.89711,0.3429
42200,"Santa Maria-Santa Barbara, CA Metro Area",15410,21169,45552,244382,12768,52042,99117,415382,63010,34229,19863,64775,14.6,46478,10.6,14.8,144962,156210,5.6,9.9,6.1,13861,43333,6950,8052,144962,443738,891.8032294177904,958.4403998162849,1692.266822933074,NA,712.4324529385225,1560,NA,26,3084,431,924,89,0.1,1882,0.4,0.7,885,342,0.4,0.3,0.4,976,1461,506,572,885,-555555555,22.336829390315906,NA,8.807825499096316,0.4885109815971266,55.073489311260246,NA,10.966291269241326,0.40739955533997224,13.551629217079572,0.6128411568118814,10.63037209751521,0.6117651727696488,4.4762900630552265,NA,0.5157,0.5424,0.8458,0.7801,2.684,0.9215,0.347,0.4869,0.07853,0.4607,1.37313,0.1702,0.9031,0.9486,1.8517000000000001,0.9398,0.8021,0.455,0.6504,0.2828,0.7984,2.9887,0.7173,8.89753,0.8141
42220,"Santa Rosa, CA Metro Area",9850,18481,26868,183080,13847,42831,100818,475581,50714,39929,8491,91097,18.2,34386,6.9,10.3,189339,207631,4.9,12.1,5.1,13543,60313,9981,9223,189339,501317,669.0388628472938,938.567525540917,1446.9692463905376,NA,828.1183490298956,1916,NA,NA,2710,690,602,117,0.1,1989,0.4,0.5,918,260,0.3,0.3,0.4,1060,1580,519,650,918,-555555555,20.11062860425639,NA,7.313337452928345,0.4359336699426817,36.519806828812904,NA,5.6495108088842905,NA,8.900886669139002,0.45189888392671357,5.202309085819615,0.35245363539231106,1.6937386922845226,NA,0.1099,0.3085,0.964,0.7435,2.1259,0.5471,0.7789,0.178,0.2775,0.1518,1.3862,0.1728,0.712,0.8715,1.5835,0.8377,0.5398,0.6015,0.7275,0.1311,0.2147,2.2146,0.3194,7.3102,0.4136
42340,"Savannah, GA Metro Area",2469,15359,4484,168723,16078,26338,88722,356437,53180,30552,12727,51575,13.5,50160,13.5,14.5,141276,160259,7.2,13.6,7.4,14281,50502,11495,10146,141276,381623,379.38898244414,1004.1165271023079,651.894163189087,NA,909.9060391051374,1281,26,125,2539,739,628,97,0.1,2195,0.6,0.7,1315,276,0.5,0.5,0.5,1003,1677,825,676,1315,-555555555,23.248598747979027,NA,11.380560038506186,0.6352916726780059,44.2119578746564,NA,1.2580063236981571,0.18289130100801135,9.583861124804223,0.6263411484390681,1.7476429117472183,0.2680513958073426,3.334966707981437,NA,0.4843,0.8175,0.6607,0.6073,2.5698,0.8639,0.2365,0.6283,0.4712,0.8874,2.2234,0.5864,0.7984,0.4062,1.2046000000000001,0.6466,0.5938,0.6658,0.6375,0.6452,0.6518,3.1941,0.8089,9.1919,0.8691
42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",2961,13382,11847,86242,21178,39206,110966,528224,79067,28156,20991,107780,19.4,28669,5.3,14.7,225466,263059,10,15.5,5.7,15762,84520,8765,22631,225466,556926,361.03877908058575,628.6779779823689,869.6551040498756,NA,947.4439297393805,1295,55,47,2881,331,749,46,0.1,1381,0.3,0.5,1223,383,0.4,0.3,0.3,860,1833,503,930,1223,-555555555,19.924729676833188,NA,9.39299051741726,0.41711559559735834,15.485360712195156,NA,2.2427985097231478,0.16463743888941368,5.0870717215529595,0.23887264726689558,1.3132800510941782,0.15997150021114903,3.769082427467922,NA,0.5026,0.4576,0.4576,0.7251,2.1429,0.5681,0.8792,0.1623,0.7408,0.6021,2.3844000000000003,0.6859,0.2199,0.6581,0.878,0.4267,0.1722,0.5527,0.7584,0.9075,0.7094,3.1001999999999996,0.7749,8.5055,0.7068
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",49350,342302,140323,1369902,105118,200530,829610,3573025,360506,43190,65967,488142,12.8,228735,6.1,9.6,1473063,1567384,8,10.8,4.8,99192,407856,52354,118502,1473063,3809717,1673.7837375240565,3524.543232817552,3406.512145875896,NA,2216.860843625508,3597,NA,NA,6223,226,1465,109,0.1,5228,0.1,0.2,3410,649,0.1,0.1,0.1,2384,4270,1314,2156,3410,-555555555,21.77615817657847,NA,7.1360152281334885,0.14958390276540987,35.95810397465218,NA,3.927288502039588,NA,21.839064326291453,0.22468598713491833,3.350162213021439,0.11336110980196068,1.7315459389765697,NA,0.06806,0.2391,0.982,0.9529,2.24206,0.6466,0.1465,0.3953,0.1309,0.123,0.7957,0.05236,0.6911,0.7841,1.4752,0.8063,0.9692,0.964,0.9666,0.7532,0.233,3.886,0.9738,8.398959999999999,0.678
42680,"Sebastian-Vero Beach, FL Metro Area",826,11834,3044,36789,2236,13034,25389,144537,18162,35172,1571,47735,31.6,18074,12.1,12.2,57403,79216,5.4,16.6,7.1,4372,24865,6141,3124,57403,150984,261.36947029062134,698.1031442415941,573.1867060565868,NA,349.8185243808567,1150,41,91,1751,1292,240,142,0.1,1334,0.9,1.2,1070,111,0.7,0.9,1.1,685,1318,442,436,1070,-555555555,16.81568907963758,NA,3.895266797902549,0.605067143867983,24.36615800349706,NA,2.1060351328725515,0.3965652407906613,14.938901232074327,0.8810166842175636,1.438949183840566,0.4545330035339924,1.0405076034546707,NA,0.2408,0.7815,0.8715,0.377,2.2708000000000004,0.6728,0.9897,0.03141,0.8325,0.002618,1.856228,0.3743,0.4738,0.6247,1.0985,0.5785,0.8638,0.4113,0.2956,0.2365,0.01832,1.8255199999999998,0.1832,7.051048000000001,0.3743
42700,"Sebring, FL Metro Area",1449,1589,4119,33080,2468,11910,17673,97266,19331,23722,1827,35532,34.8,12786,12.7,19.2,41026,55578,5.3,20.4,10.8,3985,20634,14161,2189,41026,102101,319.2444204680796,269.1337957224993,694.5077393377269,NA,390.06281545412656,975,102,134,1710,1513,349,138,0.1,1122,1.1,1.7,856,158,0.8,1.2,1.6,633,1244,656,328,856,-555555555,17.309330956601794,NA,6.015697362648076,0.9424483150859012,32.39929089822822,NA,4.234778853864659,0.7140054656843258,2.85904494584188,0.4841769813454853,3.5319065958172864,0.7746541853387066,1.7894046091615168,NA,0.8665,0.9717,0.09254,0.3377,2.26844,0.6702,0.9923,0.03665,0.9738,0.03927,2.04202,0.5052,0.6257,0.8021,1.4278,0.767,0.02828,0.7404,0.1028,0.2082,0.2487,1.32838,0.08639,7.0666400000000005,0.3822
43100,"Sheboygan, WI Metro Area",899,4728,1190,17716,3673,5885,25925,108767,8540,30151,3011,19559,17,5124,4.5,7.6,47303,50939,6.1,10.5,3.6,2255,11806,1117,2873,47303,115205,203.05910469614506,402.86598267910387,230.00652164666982,NA,386.39487574241974,525,NA,73,837,572,238,71,0.1,546,0.5,0.7,418,131,0.6,0.6,0.5,325,626,135,309,418,-555555555,22.50336356928953,NA,7.76483521129738,0.8139637544419778,15.377804782778526,NA,1.0940818446771539,0.2114659179400531,9.281689864347554,0.7905189609835572,1.9005137094898843,0.42894456667497044,2.613601840197908,NA,0.002618,0.04627,0.6144,0.0733,0.736588,0.005236,0.6864,0.5131,0.1126,0.2199,1.532,0.2173,0.2147,0.3213,0.536,0.2173,0.5758,0.03085,0.1799,0.419,0.4974,1.7029500000000002,0.1571,4.507538,0.02618
43300,"Sherman-Denison, TX Metro Area",1457,3115,2852,31103,4363,9936,30577,120494,17383,27276,2443,22290,17.3,21458,16.9,13.8,47957,55441,4.7,16.7,5.4,3399,21177,5553,2270,47957,128560,295.16944286290885,397.51729522122685,534.0814544617702,NA,405.83863788456614,745,19,104,1450,694,318,50,0.1,1228,1,1.2,627,154,0.7,0.7,0.7,436,927,421,335,627,-555555555,23.784225264467953,NA,9.097733386158433,0.8378543406102992,24.19337274424393,NA,2.3669228343319997,0.4432384862588976,5.618585523349147,0.7168397300734612,3.038138332255979,0.6142046456879268,1.9002800248911014,NA,0.4005,0.3805,0.3753,0.2487,1.405,0.1649,0.7095,0.712,0.8377,0.5366,2.7958,0.9319,0.466,0.6761,1.1421000000000001,0.6047,0.2108,0.3728,0.1902,0.09512,0.2853,1.15422,0.05759,6.497120000000001,0.2827
43340,"Shreveport-Bossier City, LA Metro Area",3312,14201,2188,203955,20203,39105,107100,410970,93776,25765,9500,68627,15.5,42453,9.9,21.7,172060,201705,8.4,14.5,6.8,13481,62427,25962,14526,172060,441339,453.71466804589863,901.9118582211901,465.1419138284573,NA,1006.553028906078,1477,74,130,4383,563,1223,221,0.1,1854,0.4,1,1525,494,0.6,0.4,0.5,990,1712,1044,966,1525,-555555555,24.26706001509044,NA,11.741834243868418,0.5756698698000157,46.21277521361131,NA,0.5323989585614521,0.11318135116948086,7.04047990877767,0.4468114362655612,1.9249099151458793,0.263143122704127,2.1525403374730083,NA,0.9503,0.7275,0.2416,0.7225,2.6419,0.9005,0.4679,0.767,0.6257,0.9319,2.7925000000000004,0.9293,0.822,0.1234,0.9453999999999999,0.4738,0.3625,0.8689,0.7018,0.7918,0.3743,3.0993,0.7696,9.4791,0.9058
43420,"Sierra Vista-Douglas, AZ Metro Area",1058,3949,5408,56567,4180,11215,27796,118634,20192,25436,8991,26550,21,9568,8.2,17.2,49250,60883,5.5,17.1,7.2,3342,19874,12749,2733,49250,126279,185.80904176062046,449.6242876002141,525.3836693312802,NA,446.06725950242077,679,NA,39,1458,644,998,99,0.1,844,0.7,1.3,846,426,0.7,0.8,0.9,429,946,633,347,846,-555555555,22.011577538624792,NA,8.48730964467005,0.8939093637895322,44.79525495133791,NA,4.558558254800479,0.4428584228162329,6.486211257658131,0.7371096319864939,2.148223350253807,0.3754682404983841,7.119948685054522,NA,0.7539,0.7943,0.2134,0.3115,2.0731,0.5026,0.9229,0.4346,0.8743,0.3717,2.6035,0.8482,0.8063,0.8278,1.6341,0.856,0.3239,0.7018,0.2134,0.2545,0.9503,2.4439,0.4581,8.7546,0.7906
43580,"Sioux City, IA-NE-SD Metro Area",1703,6031,5978,41047,7341,14318,44151,156616,20426,28914,3696,25583,15.2,12153,7.3,12.4,65320,70369,6.3,11.8,4.1,3696,19773,3146,4124,65320,168677,317.5468469375818,523.3813141486808,563.3205126746229,NA,572.5844915818101,728,105,166,1550,646,339,165,0.1,995,0.6,0.9,609,182,0.6,0.6,0.4,380,964,341,393,609,-555555555,26.17487861415605,NA,11.238518064911206,0.8702988541265928,24.33467514836048,NA,3.8169791081370996,0.359659854093837,8.570535320950986,0.7434364886897474,2.6071647274954075,0.48553222661408746,2.1911701061792654,NA,0.2565,0.1208,0.5244,0.4319,1.3336,0.1361,0.4396,0.9031,0.2408,0.8691,2.4526,0.7408,0.4712,0.7789,1.2501,0.6728,0.5039,0.1799,0.3728,0.4653,0.3848,1.9067,0.2042,6.943,0.3534
43620,"Sioux Falls, SD Metro Area",1651,18258,3740,36492,9264,12189,66461,235781,22927,32390,7054,32312,12.6,17044,6.8,9.2,100022,106557,4.8,9.8,3,4385,24720,3953,4793,100022,255438,319.2005639092763,750.9846869277695,523.1768343495343,NA,614.3394826966602,686,19,85,1410,580,784,127,0.1,1165,0.5,0.6,707,343,0.4,0.4,0.4,519,944,282,423,707,-555555555,26.0184467463729,NA,9.261962368278978,0.6107053111859988,14.286049843797713,NA,1.5862177189849904,0.22189026978685708,17.134491398969566,0.7026112441299087,1.6506368598908239,0.31891700263963274,2.761531173905214,NA,0.04712,0.01028,0.7532,0.3455,1.1561,0.06806,0.1362,0.8979,0.06545,0.5733,1.67285,0.2853,0.1623,0.509,0.6713,0.2906,0.9152,0.2674,0.5373,0.1234,0.5471,2.3904,0.4372,5.89065,0.1675
43780,"South Bend-Mishawaka, IN-MI Metro Area",2267,13389,3704,79617,11830,24694,75014,300704,46649,27753,12659,50746,15.8,28016,8.8,15.1,122096,142598,7.1,14.3,5.5,8922,45520,4213,8720,122096,320700,321.90837205639747,853.6328250483342,471.7965663291754,NA,621.1674492437606,993,NA,47,2115,494,858,67,0.1,1541,0.5,0.7,946,347,0.5,0.5,0.4,666,1488,310,561,946,-555555555,23.39070782662925,NA,9.689097103918229,0.5031841223556914,24.82600561272217,NA,1.2317760987549218,0.15689721823713282,9.38933224869914,0.5981927039829734,1.8567356833966715,0.26325908394489594,3.9473027751792955,NA,0.5576,0.401,0.4113,0.5916,1.9615,0.4372,0.509,0.6466,0.5916,0.6414,2.3886,0.6963,0.4791,0.3933,0.8724000000000001,0.4188,0.5861,0.2931,0.5887,0.6324,0.7408,2.8411,0.6414,8.0636,0.623
43900,"Spartanburg, SC Metro Area",3100,7381,5330,104644,12574,33586,76401,309971,49309,25762,8049,52815,16,35166,10.8,15.4,126184,141950,6.6,15.5,5.9,9392,50414,21393,8360,126184,329839,382.9529997271206,584.7546494043463,613.476160906029,NA,745.3240905807352,1129,100,56,2653,529,462,64,0.1,1648,0.5,0.8,828,265,0.5,0.5,0.5,781,1675,948,590,828,-555555555,23.163118976227796,NA,9.964813288531033,0.5870340833414821,31.725781366060414,NA,1.7195156966296847,0.19791380651287216,5.199718210637549,0.4118297136905033,2.4567298548151904,0.30305931147423937,2.4402814706568963,NA,0.5864,0.4859,0.2391,0.678,1.9894000000000003,0.445,0.5373,0.6126,0.7408,0.6911,2.5818000000000003,0.8246,0.6073,0.5476,1.1549,0.6126,0.1825,0.8303,0.599,0.5321,0.4581,2.602,0.5497,8.328100000000001,0.6675
44060,"Spokane-Spokane Valley, WA Metro Area",4218,33508,5934,82608,19553,25263,123457,521698,78568,29524,16242,89700,16.2,31863,5.8,14.5,221704,243512,7,15.4,5.7,15025,83905,17481,15462,221704,555308,468.2841018014598,1261.7781104457313,698.3645179990175,NA,972.7692429348289,1198,59,69,3155,384,699,128,0.1,1797,0.3,0.6,1347,294,0.4,0.4,0.3,766,1952,759,904,1347,-555555555,22.232166653460784,NA,8.819416880164543,0.435485166572232,14.876068776246695,NA,1.1374396681605066,0.13386366767644173,13.760307500246395,0.5178920964530997,1.9025367156208277,0.21090388253851453,2.924863319094989,NA,0.4843,0.4576,0.5681,0.5995,2.1095,0.5314,0.5527,0.466,0.7199,0.4634,2.202,0.5707,0.1911,0.3445,0.5356,0.2147,0.8175,0.7866,0.7558,0.6118,0.5969,3.5686,0.9241,8.415700000000001,0.6885
44100,"Springfield, IL Metro Area",1414,7298,696,39170,9175,10999,47348,197937,30594,34545,4253,35305,16.8,8593,4.1,14.9,88859,97138,8,13.9,6.2,6716,28822,4710,7122,88859,210028,276.4814641164937,532.5607946516529,188.44362552232963,NA,581.532458251472,691,83,46,1632,623,354,72,0.1,675,0.3,0.8,791,190,0.6,0.4,0.5,553,905,338,514,791,-555555555,22.543660845220636,NA,10.325346897894418,0.6479575112813327,18.649894299807645,NA,0.3516270328437836,0.09520380530413984,7.513022709959028,0.5480547781398765,1.5912850696046545,0.3108236608922174,2.0249680994914963,NA,0.5314,0.5707,0.8612,0.2932,2.2565,0.6571,0.6427,0.5209,0.5288,0.7565,2.4489,0.7356,0.3089,0.05656,0.36546,0.1466,0.4267,0.3213,0.4961,0.7532,0.3246,2.3219000000000003,0.4005,7.39276,0.4293
44140,"Springfield, MA Metro Area",4531,28618,23752,198077,26478,52068,127238,598199,96179,30192,37565,100939,16,17818,2.9,16.2,237708,257192,12.1,14.6,6.6,21158,91021,3275,28802,237708,630275,466.79545841835267,1104.653791918536,1312.93107206738,NA,1265.5769435320794,1362,48,82,3011,412,1015,118,0.1,1312,0.2,0.5,1174,456,0.5,0.3,0.3,1060,2130,279,1093,1174,-555555555,20.18769584705089,NA,11.138876268362866,0.5295583849060989,31.42707548292412,NA,3.9705850394266795,0.219479978235513,11.12709571059753,0.4290521782307761,1.9061201137530077,0.1961476940557873,5.960096783150212,NA,0.6649,0.6812,0.6247,0.7827,2.7535,0.9529,0.5373,0.1963,0.6335,0.856,2.2231,0.5838,0.5995,0.7918,1.3913,0.7461,0.7121,0.1979,0.7763,0.964,0.9031,3.5534,0.9215,9.921299999999999,0.9634
44180,"Springfield, MO Metro Area",4589,20807,2695,45484,14513,28153,103759,430306,71009,25691,14731,72914,15.9,49723,11,16,184429,201850,6.1,14.9,4.5,10011,67596,10999,11232,184429,458834,494.0951325402832,976.0081966868926,445.5513438426597,NA,857.924239079419,1195,146,133,2739,441,863,217,0.1,2499,0.6,0.6,1152,386,0.4,0.3,0.4,827,1577,613,709,1152,-555555555,22.613624971122455,NA,7.869152898947562,0.46257442464220755,9.912953268502333,NA,0.6262984945596854,0.1035427266176149,10.308149616051523,0.4831294526501954,2.4882203991780036,0.2674541261922065,3.2105292981775544,NA,0.6414,0.1722,0.2314,0.6309,1.6759,0.2801,0.5193,0.5366,0.6702,0.2382,1.9642999999999997,0.4476,0.06021,0.1491,0.20931,0.07592,0.6684,0.6478,0.7224,0.419,0.6335,3.0911,0.767,6.9406099999999995,0.3508
44220,"Springfield, OH Metro Area",802,3733,1092,21361,6291,11551,30713,127221,20775,25948,3184,25265,18.7,9126,6.8,15.8,54905,61310,8.2,16.9,7.3,4768,22560,2588,4526,54905,135198,182.92348127017482,378.4507894033252,332.8137617346975,NA,467.33499761948065,617,31,26,1471,516,410,108,0.1,1010,0.8,1.1,539,189,0.7,0.7,0.7,456,919,236,384,539,-555555555,22.717052027396857,NA,11.457972862216556,0.8437051688815737,15.799789937720973,NA,0.8583488574999412,0.26160279113535917,6.0887294079269285,0.616988728487883,1.4607048538384482,0.33285487253986806,2.355064424029941,NA,0.6204,0.8021,0.2571,0.3272,2.0067999999999997,0.4581,0.8201,0.5576,0.856,0.9058,3.1395,1,0.2251,0.2211,0.4462,0.1859,0.2699,0.126,0.2648,0.7686,0.4293,1.8586,0.1937,7.4511,0.4529
44300,"State College, PA Metro Area",1356,11518,1269,23422,2377,5538,24494,155000,26301,29432,18149,21423,13.3,8550,5.5,18.4,57908,66312,9.9,9.6,4.3,3409,15018,3320,5743,57908,161443,232.62201099638014,676.3911590196903,303.2985328022541,NA,326.0567435278712,417,19,100,1365,527,705,91,0.1,1010,0.6,0.9,800,327,0.9,0.4,0.5,428,666,332,570,800,-555555555,15.171918262173026,NA,4.104786903363957,0.5601970367996564,14.507906815408534,NA,0.818709677419355,0.19567575987561336,17.36940523585475,1.016410634272905,2.3416453685155765,0.4004049332588253,11.241738570269384,NA,0.8063,0.1337,0.563,0.06545,1.5684500000000001,0.2277,0.2108,0.01047,0.05236,0.005236,0.278866,0.002618,0.1754,0.2057,0.3811,0.1518,0.9177,0.2057,0.3059,0.9049,0.9948,3.329,0.8613,5.557416,0.1361
44420,"Staunton-Waynesboro, VA Metro Area",460,3340,849,16500,3590,10748,24355,114736,13463,28545,5297,23902,19.7,11605,10,11.6,48961,54172,5.5,13.9,3.7,2206,16155,3364,2696,48961,121079,132.92479076530458,377.4042925034107,231.31796298601628,NA,410.21214023965695,730,87,84,1481,865,693,169,0.1,1101,0.9,1.3,562,296,0.7,0.7,0.6,345,843,417,355,562,-555555555,20.11496626169691,NA,7.332366577480035,0.8335963732287812,13.62746636493529,NA,0.7399595593362153,0.2016081507903772,6.165546776932733,0.6958627687721269,0.9395232940503666,0.27127689231603397,4.374829656670438,NA,0.2016,0.05913,0.4936,0.2775,1.03183,0.0445,0.8972,0.1806,0.5288,0.1571,1.7637000000000003,0.3429,0.1518,0.1825,0.3343,0.1283,0.2725,0.2134,0.2057,0.2545,0.7853,1.7313999999999998,0.1675,4.86123,0.06283
44700,"Stockton-Lodi, CA Metro Area",16525,20238,62038,494325,26630,96905,201506,679489,114294,26145,15994,89461,12.2,53972,7.5,15.9,226727,241055,6.4,12.4,8.7,28989,89397,8143,14450,226727,732212,853.7318080053009,821.0389759323244,1972.1604904266792,NA,1135.9159299877786,1821,NA,NA,3941,355,951,82,0.1,2243,0.3,0.5,913,312,0.3,0.3,0.4,1220,2058,581,750,913,-555555555,27.52017175353586,NA,11.745403061832072,0.4987684949099074,67.511185285136,NA,9.130096292949554,NA,8.395594366430897,0.34042895669681306,7.28850114895888,0.375400580737199,2.1843400545197293,NA,0.6283,0.9075,0.2725,0.8822,2.6905,0.9267,0.09512,0.9424,0.3063,0.9346,2.27842,0.6257,0.9581,0.928,1.8860999999999999,0.9581,0.4961,0.5141,0.7609,0.4936,0.3796,2.6443,0.5759,9.49932,0.9162
44940,"Sumter, SC Metro Area",1065,1907,1029,58421,4920,11427,26008,99941,21177,22272,2521,16592,15.5,12578,12.2,20.3,41137,47837,8.9,19.4,10.6,5068,19956,11580,3649,41137,106995,271.1844390815963,273.00183149568795,365.4421978918144,NA,463.96228294981046,675,59,195,1706,668,563,127,0.1,1010,1,1.6,686,233,1,0.9,1,514,986,676,428,686,-555555555,24.307677928875183,NA,11.960035977343997,1.1100719081940804,54.601616897985885,NA,1.0296074684063599,0.3656524175430836,3.9864540000418085,0.5703613810215601,2.5889102268031214,0.6578074814709942,2.3561848684517965,NA,0.9162,0.9692,0.05141,0.322,2.25881,0.6649,0.4679,0.7749,0.9476,0.9476,3.138,0.9974,0.8979,0.3059,1.2038,0.644,0.08997,0.6684,0.1054,0.838,0.4319,2.13367,0.2906,8.73428,0.7775
45060,"Syracuse, NY Metro Area",4255,29141,8494,118065,26034,43361,139401,618282,92084,31276,29465,105415,16.1,28126,4.3,14.7,257682,294185,10.8,13.1,6.2,20221,85009,13453,27761,257682,654705,417.80856860528843,942.2908255947311,662.1163039829181,NA,899.2941676670654,1120,70,123,2729,356,1110,96,0.1,1432,0.2,0.4,1351,493,0.3,0.3,0.3,908,1907,681,882,1351,-555555555,21.292185029898963,NA,10.103150394672502,0.34495052714400487,18.03331271335945,NA,1.3738067742551132,0.10708934559612648,9.905671601203323,0.31987508528686814,1.6512600802539565,0.16190986232803928,4.500500225292307,NA,0.5026,0.5707,0.7044,0.7461,2.5238000000000005,0.8403,0.5476,0.3115,0.4031,0.7277,1.9899,0.4607,0.2958,0.4422,0.738,0.3377,0.6324,0.7249,0.7918,0.9434,0.801,3.8935,0.9764,9.145199999999999,0.8613
45220,"Tallahassee, FL Metro Area",2965,24033,3396,167622,13320,22186,73249,360281,71520,27903,23702,50847,13.4,33170,9,20,146837,168755,6.7,12.9,7.6,14755,47560,22138,9768,146837,380101,411.8761949906792,967.3494714941442,499.6328652120475,NA,886.6910397652612,1058,85,191,2459,551,981,143,0.1,2019,0.5,0.7,1231,452,0.5,0.4,0.5,937,1617,978,781,1231,-555555555,19.27093062107177,NA,9.071283123463433,0.5990529521240793,44.099331493471475,NA,0.9425975835528378,0.13867776028118758,14.241355811679654,0.57195659876723,2.0192458304105916,0.2799876377655463,6.235711034698673,NA,0.9031,0.8432,0.419,0.5419,2.7072,0.9398,0.2237,0.1152,0.3717,0.534,1.2446,0.1335,0.7932,0.2622,1.0554000000000001,0.5524,0.838,0.8406,0.6555,0.5501,0.9136,3.7977999999999996,0.9607,8.805,0.7958
